order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region_x,discount_applied,product_name,category,launch_date,base_price,supplier_code,email,signup_date,gender,region_y,loyalty_tier,revenue,order_week,price_band,days_to_order,email_domain,is_late
O637085,C00010,P0020,1,15.18,2025-05-04,Delayed,Credit Card,East,0.15,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,clarksherri@hotmail.com,2024-11-05,Male,East,Gold,12.902999999999999,18,Medium,266.0,hotmail.com,True
O494343,C00445,P0012,5,44.15,2025-05-05,Delivered,Credit Card,South,0.05,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,george62@jones.com,2025-02-21,Male,West,Silver,209.71249999999998,19,High,16.0,jones.com,False
O267004,C00041,P0004,5,33.0,2025-05-06,Delivered,Paypal,East,0.0,Kitchen Product 82,Kitchen,2025-04-19,9.13,S589,davisrodney@yahoo.com,2024-07-23,Male,North,Bronze,165.0,19,High,17.0,yahoo.com,False
O828103,C00008,P0005,4,46.14,2025-05-07,Cancelled,Credit Card,South,0.0,Personal Care Product 1,Personal Care,2024-10-20,31.1,S559,amandasanchez@gray-mayo.net,2024-09-29,Male,Central,Gold,184.56,19,High,199.0,gray-mayo.net,False
O948197,C00028,P0030,2,41.45,2025-05-08,Delayed,Paypal,East,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,pearsonamber@novak.com,2024-12-10,Female,North,Gold,74.61000000000001,19,High,34.0,novak.com,True
O537059,C00079,P0015,3,44.87,2025-05-09,Delivered,Credit Card,South,0.1,Storage Product 10,Storage,2024-08-08,39.21,S466,vargasmaria@garcia.org,2025-05-14,Female,North,Bronze,121.14899999999999,19,High,274.0,garcia.org,False
O536172,C00214,P0019,1,9.01,2025-05-10,Cancelled,Credit Card,East,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,ihays@yahoo.com,2024-10-12,Other,East,Gold,9.01,19,Low,297.0,yahoo.com,False
O619476,C00229,P0014,4,10.79,2025-05-11,Delayed,Paypal,West,0.1,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,melissa25@hotmail.com,2024-10-01,Female,South,Bronze,38.844,19,Low,98.0,hotmail.com,True
O207553,C00281,P0006,1,44.98,2025-05-12,Delayed,Bank Transfer,East,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,poolerebecca@armstrong.com,2024-11-10,Other,East,Bronze,42.730999999999995,20,High,215.0,armstrong.com,True
O803247,C00311,P0029,5,30.1,2025-05-13,Delayed,Paypal,South,0.05,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,sabrinaweaver@hotmail.com,2024-07-28,Male,North,Gold,142.975,20,High,59.0,hotmail.com,True
O614893,C00064,P0011,4,22.73,2025-05-14,Delivered,Paypal,North,0.05,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,usalazar@hotmail.com,2024-12-18,Female,Central,Gold,86.374,20,Medium,50.0,hotmail.com,False
O658279,C00313,P0002,2,28.15,2025-05-15,Delivered,Paypal,West,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,robinsonstephen@williamson.org,2025-06-25,Male,East,Bronze,56.3,20,Medium,270.0,williamson.org,False
O283531,C00208,P0012,4,34.66,2025-05-16,Delivered,Bank Transfer,East,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,mendezjohn@yahoo.com,2024-09-16,Female,East,Silver,124.776,20,High,27.0,yahoo.com,False
O391107,C00072,P0010,2,14.81,2025-05-17,Delayed,Credit Card,Central,0.0,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,ncalhoun@johnson.com,2024-08-07,Female,East,Gold,29.62,20,Low,276.0,johnson.com,True
O621260,C00426,P0022,5,15.65,2025-05-18,Delivered,Credit Card,East,0.2,Cleaning Product 86,Cleaning,2024-10-04,19.77,S924,crystalpham@mayo.com,2025-01-08,Male,East,Gold,62.6,20,Medium,226.0,mayo.com,False
O512253,C00308,P0018,3,40.41,2025-05-19,Delivered,Credit Card,East,0.2,Storage Product 37,Storage,2024-07-18,6.08,S767,victorpena@hotmail.com,2024-11-14,Other,East,Bronze,96.984,21,High,305.0,hotmail.com,False
O288567,C00177,P0029,1,21.22,2025-05-20,Cancelled,Bank Transfer,West,0.15,Cleaning Product 69,Cleaning,2025-03-15,23.41,S424,atkinsbarbara@hotmail.com,2024-12-10,Female,West,Gold,18.037,21,Medium,66.0,hotmail.com,False
O515824,C00383,P0024,2,32.18,2025-05-21,Delivered,Paypal,East,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,patrickcross@garcia.com,2024-08-28,Female,North,Gold,64.36,21,High,86.0,garcia.com,False
O773319,C00481,P0018,3,35.97,2025-05-22,Cancelled,Credit Card,South,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,jose43@gmail.com,2025-01-22,Female,North,Gold,102.5145,21,High,308.0,gmail.com,False
O449151,C00450,P0016,5,22.62,2025-05-23,Cancelled,Credit Card,Central,0.15,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,collinclark@hotmail.com,2024-10-27,Female,East,Gold,96.135,21,Medium,92.0,hotmail.com,False
O822528,C00102,P0021,1,49.84,2025-05-24,Delayed,Bank Transfer,West,0.15,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,josephmiller@thompson.com,2024-07-07,Male,East,Bronze,42.364000000000004,21,High,238.0,thompson.com,True
O634569,C00428,P0014,2,38.37,2025-05-25,Delayed,Credit Card,North,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,floresjeffery@brown-frey.net,2024-11-21,Female,North,Gold,76.74,21,High,112.0,brown-frey.net,True
O486184,C00353,P0020,1,41.22,2025-05-26,Delivered,Paypal,East,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,yvargas@bush.com,2025-04-24,Other,West,Gold,32.976,22,High,288.0,bush.com,False
O140042,C00475,P0002,1,42.6,2025-05-27,Delayed,Bank Transfer,Central,0.1,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,martinashley@gmail.com,2025-06-03,Female,North,Bronze,38.34,22,High,282.0,gmail.com,True
O652283,C00020,P0003,4,14.4,2025-05-28,Delayed,Paypal,Central,0.0,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,josephbrennan@yahoo.com,2024-09-26,Female,East,Gold,57.6,22,Low,317.0,yahoo.com,True
O737500,C00443,P0014,5,38.44,2025-05-29,Cancelled,Credit Card,South,0.0,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,amy17@hotmail.com,2025-03-15,Female,West,Silver,192.2,22,High,116.0,hotmail.com,False
O573673,C00260,P0019,4,16.07,2025-05-30,Delivered,Bank Transfer,Central,0.2,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,erica49@yahoo.com,2024-09-18,Other,East,Silver,51.42400000000001,22,Medium,317.0,yahoo.com,False
O808829,C00313,P0002,1,21.72,2025-05-31,Cancelled,Credit Card,West,0.05,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,robinsonstephen@williamson.org,2025-06-25,Male,East,Bronze,20.633999999999997,22,Medium,286.0,williamson.org,False
O209530,C00438,P0007,2,37.88,2025-06-01,Delayed,Bank Transfer,West,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,gregorysmith@hotmail.com,2025-02-13,Other,Central,Gold,64.396,22,High,244.0,hotmail.com,True
O960644,C00225,P0019,2,39.02,2025-06-02,Delayed,Credit Card,North,0.0,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,redwards@gmail.com,2024-08-19,Female,South,Gold,78.04,23,High,320.0,gmail.com,True
O302611,C00394,P0009,2,32.58,2025-06-03,Delivered,Credit Card,Central,0.05,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,christopher18@mccann.net,2024-11-09,Male,Central,Gold,61.901999999999994,23,High,46.0,mccann.net,False
O570855,C00245,P0008,2,15.18,2025-06-04,Cancelled,Credit Card,West,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,tyler16@hotmail.com,2024-12-30,Male,North,Gold,24.288,23,Medium,279.0,hotmail.com,False
O725272,C00063,P0012,2,10.16,2025-06-05,Delayed,Paypal,West,0.1,Cleaning Product 29,Cleaning,2025-04-19,14.67,S481,samanthamartinez@solis.net,2025-02-08,Male,North,Gold,18.288,23,Low,47.0,solis.net,True
O766853,C00431,P0030,5,49.66,2025-06-06,Delivered,Credit Card,North,0.0,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,stacey92@vaughan.info,2025-02-01,Female,Central,Gold,248.29999999999998,23,High,63.0,vaughan.info,False
O386119,C00256,P0008,2,9.47,2025-06-07,Delivered,Credit Card,North,0.15,Storage Product 47,Storage,2024-08-29,31.96,S788,ojackson@harvey.com,2024-07-18,Female,East,Gold,16.099,23,Low,282.0,harvey.com,False
O216896,C00413,P0001,5,49.41,2025-06-08,Delivered,Credit Card,South,0.1,Storage Product 39,Storage,2025-03-11,15.88,S339,sara65@yahoo.com,2024-12-28,Female,Central,Gold,222.345,23,High,89.0,yahoo.com,False
O479932,C00382,P0027,4,48.65,2025-06-09,Delayed,Credit Card,West,0.15,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,mcneilrobert@gmail.com,2025-01-07,Female,East,Gold,165.41,24,High,261.0,gmail.com,True
O927428,C00228,P0011,4,44.52,2025-06-10,Delivered,Paypal,East,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,zosborn@ponce.com,2025-02-04,Male,North,Silver,178.08,24,High,77.0,ponce.com,False
O741164,C00143,P0001,3,41.52,2025-06-11,Delivered,Bank Transfer,East,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,vrichardson@baker.com,2024-08-17,Other,Central,Gold,124.56,24,High,92.0,baker.com,False
O372036,C00472,P0007,5,32.51,2025-06-12,Delayed,Credit Card,West,0.05,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,joshuacolon@hotmail.com,2024-12-07,Male,South,Silver,154.42249999999999,24,High,255.0,hotmail.com,True
O190070,C00018,P0002,5,16.79,2025-06-13,Delivered,Paypal,South,0.0,Cleaning Product 82,Cleaning,2024-08-18,34.23,S974,john39@gmail.com,2024-08-08,Female,North,Bronze,83.94999999999999,24,Medium,299.0,gmail.com,False
O229936,C00437,P0027,2,20.82,2025-06-14,Delayed,Paypal,North,0.2,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,elizabetholsen@yahoo.com,2024-11-02,Other,West,Silver,33.312000000000005,24,Medium,266.0,yahoo.com,True
O967591,C00224,P0006,3,43.01,2025-06-15,Delivered,Paypal,West,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,nathan19@gmail.com,2025-01-27,Female,West,Gold,129.03,24,High,249.0,gmail.com,False
O863622,C00111,P0030,4,23.39,2025-06-16,Delayed,Bank Transfer,West,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,marksteele@bates-morales.net,2024-07-20,Other,East,Silver,84.20400000000001,25,Medium,73.0,bates-morales.net,True
O544736,C00369,P0013,5,21.96,2025-06-17,Delivered,Credit Card,Central,0.2,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,taylorkaren@yahoo.com,2025-06-27,Other,West,Bronze,87.84000000000002,25,Medium,0.0,yahoo.com,False
O515400,C00103,P0024,4,44.15,2025-06-18,Delivered,Paypal,East,0.15,Storage Product 87,Storage,2025-02-24,26.33,S558,enorris@yahoo.com,2024-07-18,Male,Central,Gold,150.10999999999999,25,High,114.0,yahoo.com,False
O582151,C00493,P0025,1,30.19,2025-06-19,Delayed,Credit Card,South,0.0,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,tracygallagher@anderson.biz,2024-12-09,Female,South,Gold,30.19,25,High,338.0,anderson.biz,True
O291427,C00323,P0016,1,17.83,2025-06-20,Delayed,Paypal,North,0.0,Cleaning Product 53,Cleaning,2025-02-20,26.71,S715,francisco39@rhodes-fernandez.biz,2025-04-25,Other,South,Bronze,17.83,25,Medium,120.0,rhodes-fernandez.biz,True
O333267,C00304,P0017,2,33.89,2025-06-21,Delayed,Bank Transfer,Central,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,,2024-11-02,Male,East,Gold,61.002,25,High,187.0,unknown.com,True
O178453,C00473,P0008,5,32.92,2025-06-22,Delayed,Paypal,South,0.0,Storage Product 47,Storage,2024-08-29,31.96,S788,allentracy@thompson-harrell.org,2025-02-05,Male,North,Bronze,164.60000000000002,25,High,297.0,thompson-harrell.org,True
O187900,C00115,P0003,2,40.24,2025-06-23,Delayed,Credit Card,East,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,dudleychelsea@mckinney.net,2024-07-11,Male,South,Bronze,72.432,26,High,343.0,mckinney.net,True
O474137,C00294,P0011,5,8.49,2025-06-24,Delayed,Bank Transfer,South,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,kevinthomas@hotmail.com,2025-01-24,Male,West,Gold,42.45,26,Low,91.0,hotmail.com,True
O885631,C00192,P0006,5,39.56,2025-06-25,Delivered,Credit Card,South,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,christopher25@ponce-hale.biz,2024-08-25,Female,West,Gold,197.8,26,High,259.0,ponce-hale.biz,False
O102812,C00253,P0006,4,32.3,2025-06-26,Delayed,Credit Card,South,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,terickson@yahoo.com,2025-05-18,Male,East,Gold,109.82,26,High,260.0,yahoo.com,True
O482836,C00469,P0013,2,41.1,2025-06-27,Delivered,Credit Card,North,0.1,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,alewis@washington.com,2025-01-22,Female,North,Silver,73.98,26,High,10.0,washington.com,False
O428722,C00140,P0007,5,19.94,2025-06-28,Delivered,Bank Transfer,North,0.15,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,maria47@yahoo.com,2025-04-21,Female,South,Silver,84.745,26,Medium,271.0,yahoo.com,False
O515257,C00441,P0013,3,11.13,2025-06-29,Delayed,Credit Card,West,0.0,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,sean43@steele.com,,Female,South,Bronze,33.39,26,Low,12.0,steele.com,True
O169645,C00449,P0003,2,13.32,2025-06-30,Delivered,Credit Card,West,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,briansmith@gmail.com,2024-10-28,Female,East,Silver,23.976000000000003,27,Low,350.0,gmail.com,False
O729478,C00284,P0001,1,23.24,2025-07-01,Delivered,Bank Transfer,South,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,tchambers@johnson.com,2025-02-15,Male,East,Gold,23.24,27,Medium,112.0,johnson.com,False
O231230,C00358,P0017,3,25.67,2025-07-02,Delayed,Bank Transfer,West,0.1,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,nathanielthomas@barnes-taylor.biz,2024-12-17,Female,West,Gold,69.30900000000001,27,Medium,198.0,barnes-taylor.biz,True
O534353,C00198,P0013,4,29.21,2025-07-03,Delayed,Bank Transfer,South,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,tammy73@gregory-hudson.info,2025-01-01,Male,West,Gold,99.31400000000001,27,Medium,16.0,gregory-hudson.info,True
O636501,C00234,P0021,3,25.83,2025-07-04,Delayed,Credit Card,North,0.05,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,marcusfletcher@meza-stone.com,2025-05-30,Other,Central,Gold,73.6155,27,Medium,279.0,meza-stone.com,True
O259057,C00233,P0013,3,25.26,2025-07-05,Delayed,Paypal,East,0.2,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ryanbartlett@guerra.com,2024-11-01,Other,Central,Silver,60.624,27,Medium,18.0,guerra.com,True
O131413,C00119,P0020,5,32.94,2025-07-06,Delayed,Bank Transfer,North,0.0,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,hillkristy@morgan-french.com,2025-05-20,Female,South,Silver,164.7,27,High,329.0,morgan-french.com,True
O544778,C00498,P0001,2,45.51,2025-07-07,Cancelled,Bank Transfer,West,0.0,Storage Product 39,Storage,2025-03-11,15.88,S339,ibarron@yahoo.com,2025-06-21,Male,South,Silver,91.02,28,High,118.0,yahoo.com,False
O789755,C00330,P0013,2,11.44,2025-07-08,Delivered,Paypal,South,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,ryanhawkins@russell.com,2025-02-22,Other,West,Bronze,21.735999999999997,28,Low,21.0,russell.com,False
O415841,C00015,P0009,4,46.87,2025-07-09,Delayed,Paypal,South,0.0,Outdoors Product 13,Outdoors,2025-04-18,8.0,S695,daniel62@yahoo.com,2024-07-07,Female,Central,Bronze,187.48,28,High,82.0,yahoo.com,True
O846865,C00191,P0027,4,47.47,2025-07-10,Delivered,Bank Transfer,East,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,cameron18@hughes.org,2025-06-10,Other,East,Silver,189.88,28,High,292.0,hughes.org,False
O672067,C00060,P0025,1,11.43,2025-07-11,Delayed,Credit Card,Central,0.05,Cleaning Product 84,Cleaning,2024-07-16,15.24,S503,dylanwilliams@carr-mack.info,2024-12-13,Male,West,Gold,10.8585,28,Low,360.0,carr-mack.info,True
O508175,C00440,P0008,2,47.33,2025-07-12,Delivered,Credit Card,North,0.2,Storage Product 47,Storage,2024-08-29,31.96,S788,vtaylor@young.com,2025-03-10,Other,North,Gold,75.728,28,High,317.0,young.com,False
O394184,C00296,P0006,3,27.33,2025-07-13,Cancelled,Paypal,North,0.15,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,comptonshelly@hotmail.com,2024-12-01,Male,East,Gold,69.69149999999999,28,Medium,277.0,hotmail.com,False
O609836,C00297,P0013,2,35.57,2025-07-14,Delayed,Credit Card,East,0.05,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,trussell@yahoo.com,2024-09-15,Other,South,Silver,67.583,29,High,27.0,yahoo.com,True
O448033,C00276,P0026,2,27.52,2025-07-15,Cancelled,Credit Card,West,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,kevin90@yahoo.com,2025-03-16,Female,West,Gold,55.04,29,Medium,157.0,yahoo.com,False
O463527,C00414,P0026,5,38.82,2025-07-16,Delivered,Bank Transfer,East,0.0,Storage Product 50,Storage,2025-02-08,27.06,S952,charlesharris@hotmail.com,2024-08-17,Male,South,Gold,194.1,29,High,158.0,hotmail.com,False
O688564,C00064,P0007,3,47.27,2025-07-17,Delayed,Paypal,West,0.1,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,usalazar@hotmail.com,2024-12-18,Female,Central,Gold,127.629,29,High,290.0,hotmail.com,True
O542189,C00254,P0019,2,11.68,2025-07-18,Delayed,Credit Card,Central,0.15,Kitchen Product 42,Kitchen,2024-07-17,30.3,S993,,,,,,19.855999999999998,29,Low,366.0,unknown.com,True
O600845,C00423,P0015,2,21.16,2025-07-19,Delivered,Paypal,North,0.0,Storage Product 10,Storage,2024-08-08,39.21,S466,ycrawford@hotmail.com,2024-12-18,Male,East,Bronze,42.32,29,Medium,345.0,hotmail.com,False
O893072,C00127,P0028,4,47.02,2025-07-20,Delivered,Bank Transfer,Central,0.0,Outdoors Product 53,Outdoors,2025-04-10,34.28,S587,courtney78@gmail.com,2025-03-02,Female,East,Silver,188.08,29,High,101.0,gmail.com,False
O545533,C00184,P0006,2,25.85,2025-07-21,Delayed,Credit Card,South,0.0,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,edward17@yahoo.com,2025-03-08,Female,North,Silver,51.7,30,Medium,285.0,yahoo.com,True
O502404,C00180,P0014,4,32.13,2025-07-22,Delayed,Credit Card,West,0.2,Outdoors Product 91,Outdoors,2025-02-02,13.22,S876,fosterkyle@yahoo.com,2024-09-30,Other,West,Gold,102.81600000000002,30,High,170.0,yahoo.com,True
O864368,C00286,P0027,2,46.66,2025-07-23,Delayed,Paypal,East,0.0,Outdoors Product 55,Outdoors,2024-09-21,23.05,S127,iwhite@hotmail.com,2025-04-15,Female,South,Bronze,93.32,30,High,305.0,hotmail.com,True
O360765,C00358,P0021,3,46.79,2025-07-24,Cancelled,Paypal,South,0.0,Kitchen Product 70,Kitchen,2024-09-28,20.23,S643,nathanielthomas@barnes-taylor.biz,2024-12-17,Female,West,Gold,140.37,30,High,299.0,barnes-taylor.biz,False
O509053,C00319,P0017,5,11.11,2025-07-25,Delivered,Bank Transfer,North,0.05,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,ebennett@gmail.com,2025-03-10,Male,West,Gold,52.772499999999994,30,Low,221.0,gmail.com,False
O342273,C00411,P0030,4,27.27,2025-07-26,Delivered,Paypal,Central,0.1,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,phyllismeyer@huang.org,2024-08-12,Male,East,Gold,98.172,30,Medium,113.0,huang.org,False
O905284,C00324,P0007,2,36.55,2025-07-27,Delayed,Paypal,East,0.2,Personal Care Product 64,Personal Care,2024-09-30,33.63,S379,masonterri@davis.com,2024-11-15,Female,Central,Gold,58.48,30,High,300.0,davis.com,True
O871459,C00131,P0024,5,27.28,2025-07-28,Delayed,Paypal,North,0.0,Storage Product 87,Storage,2025-02-24,26.33,S558,gregorylynch@harvey-allen.org,2024-08-30,Male,Central,Gold,136.4,31,Medium,154.0,harvey-allen.org,True
O383252,C00496,P0017,4,27.08,2025-07-29,Delayed,Credit Card,North,0.0,Personal Care Product 11,Personal Care,2024-12-16,16.46,S594,simsjohn@wiley.net,2025-02-19,Female,Central,Gold,108.32,31,Medium,225.0,wiley.net,True
O364299,C00067,P0020,2,13.06,2025-07-30,Cancelled,Bank Transfer,North,0.2,Cleaning Product 40,Cleaning,2024-08-11,30.27,S492,patricia12@gmail.com,2024-10-03,Other,Central,Silver,20.896,31,Low,353.0,gmail.com,False
O110354,C00010,P0026,1,11.32,2025-07-31,Delivered,Bank Transfer,South,0.15,Storage Product 50,Storage,2025-02-08,27.06,S952,clarksherri@hotmail.com,2024-11-05,Male,East,Gold,9.622,31,Low,173.0,hotmail.com,False
O341129,C00154,P0006,2,21.98,2025-08-01,Cancelled,Credit Card,East,0.05,Cleaning Product 16,Cleaning,2024-10-09,36.06,S980,danieldelacruz@gmail.com,2024-07-11,Other,East,Bronze,41.762,31,Medium,296.0,gmail.com,False
O192178,C00259,P0018,5,9.66,2025-08-02,Delivered,Paypal,South,0.0,Storage Product 37,Storage,2024-07-18,6.08,S767,ledwards@yahoo.com,2025-06-25,Female,West,Gold,48.3,31,Low,380.0,yahoo.com,False
O516591,C00095,P0010,4,41.56,2025-08-03,Delivered,Credit Card,East,0.15,Cleaning Product 70,Cleaning,2024-08-14,17.72,S321,jeremy24@erickson.com,2024-07-23,Male,,Gold,141.304,31,High,354.0,erickson.com,False
O884667,C00250,P0018,5,31.78,2025-08-04,Delayed,Credit Card,South,0.05,Storage Product 37,Storage,2024-07-18,6.08,S767,williamsderrick@yahoo.com,2025-05-14,Female,West,Gold,150.955,32,High,382.0,yahoo.com,True
O484212,C00360,P0030,1,22.41,2025-08-05,Delivered,Bank Transfer,North,0.2,Cleaning Product 72,Cleaning,2025-04-04,9.77,S455,megan90@crane-washington.com,2025-05-18,Other,East,Silver,17.928,32,Medium,123.0,crane-washington.com,False
O977187,C00429,P0013,4,46.24,2025-08-06,Delivered,Credit Card,North,0.15,Cleaning Product 94,Cleaning,2025-06-17,36.52,S914,craigsandoval@ferguson-moody.com,2025-04-28,Female,Central,Bronze,157.216,32,High,50.0,ferguson-moody.com,False
O975068,C00074,P0011,1,17.2,2025-08-07,Delivered,Credit Card,Central,0.0,Kitchen Product 53,Kitchen,2025-03-25,11.08,S645,shawnrogers@yahoo.com,2024-10-22,Male,North,Bronze,17.2,32,Medium,135.0,yahoo.com,False
O803932,C00094,P0003,3,23.27,2025-08-08,Delayed,Bank Transfer,North,0.1,Cleaning Product 85,Cleaning,2024-07-15,7.92,S745,joannahill@bray.com,2025-05-25,Female,Central,Silver,62.829,32,Medium,389.0,bray.com,True
